,Date,Season,home,visitor,FT,hgoal,vgoal
15255,2007-02-17,2006,NEC Nijmegen,RKC Waalwijk,1-0,1,0
15256,2007-02-17,2006,Vitesse,Roda JC Kerkrade,0-0,0,0
15257,2007-02-18,2006,AFC Ajax,SBV Excelsior,2-2,2,2
15258,2007-02-18,2006,FC Groningen,AZ Alkmaar,1-1,1,1
15259,2007-02-18,2006,Feyenoord,FC Utrecht,2-0,2,0
15260,2007-02-18,2006,sc Heerenveen,FC Twente,1-2,1,2
15261,2007-02-23,2006,FC Utrecht,NEC Nijmegen,3-0,3,0
15262,2007-02-24,2006,PSV Eindhoven,FC Groningen,1-0,1,0
15263,2007-02-24,2006,FC Twente,Willem II,0-0,0,0
15264,2007-02-24,2006,Sparta Rotterdam,Heracles Almelo,0-0,0,0
15265,2007-02-24,2006,Roda JC Kerkrade,sc Heerenveen,1-0,1,0
15266,2007-02-25,2006,ADO Den Haag,Feyenoord,3-3,3,3
15267,2007-02-25,2006,AZ Alkmaar,AFC Ajax,1-1,1,1
15268,2007-02-25,2006,SBV Excelsior,NAC Breda,0-2,0,2
15269,2007-02-25,2006,RKC Waalwijk,Vitesse,3-1,3,1
15270,2007-03-02,2006,NEC Nijmegen,FC Twente,0-3,0,3
15271,2007-03-03,2006,PSV Eindhoven,RKC Waalwijk,2-0,2,0
15272,2007-03-03,2006,Willem II,Sparta Rotterdam,0-0,0,0
15273,2007-03-03,2006,FC Groningen,NAC Breda,3-1,3,1
15274,2007-03-03,2006,Vitesse,SBV Excelsior,2-3,2,3
15275,2007-03-04,2006,AFC Ajax,sc Heerenveen,0-1,0,1
15276,2007-03-04,2006,FC Utrecht,AZ Alkmaar,0-4,0,4
15277,2007-03-04,2006,Feyenoord,Roda JC Kerkrade,1-1,1,1
15278,2007-03-04,2006,Heracles Almelo,ADO Den Haag,3-1,3,1
15279,2007-03-09,2006,Roda JC Kerkrade,FC Utrecht,0-0,0,0
15280,2007-03-10,2006,sc Heerenveen,RKC Waalwijk,1-0,1,0
15281,2007-03-10,2006,NAC Breda,Heracles Almelo,1-1,1,1
15282,2007-03-10,2006,Willem II,FC Groningen,3-0,3,0
15283,2007-03-10,2006,Sparta Rotterdam,NEC Nijmegen,0-4,0,4
15284,2007-03-11,2006,AZ Alkmaar,Feyenoord,0-0,0,0
15285,2007-03-11,2006,SBV Excelsior,PSV Eindhoven,0-0,0,0
15286,2007-03-11,2006,FC Twente,AFC Ajax,1-4,1,4
15287,2007-03-11,2006,Vitesse,ADO Den Haag,2-2,2,2
15288,2007-03-16,2006,RKC Waalwijk,Roda JC Kerkrade,3-2,3,2
15289,2007-03-17,2006,ADO Den Haag,Sparta Rotterdam,2-4,2,4
15290,2007-03-17,2006,sc Heerenveen,NAC Breda,4-2,4,2
15291,2007-03-17,2006,NEC Nijmegen,SBV Excelsior,0-1,0,1
15292,2007-03-18,2006,Heracles Almelo,AZ Alkmaar,0-0,0,0
15293,2007-03-18,2006,FC Groningen,FC Twente,1-1,1,1
15294,2007-03-18,2006,FC Utrecht,Vitesse,2-0,2,0
15295,2007-03-18,2006,Feyenoord,Willem II,0-0,0,0
15296,2007-03-18,2006,PSV Eindhoven,AFC Ajax,1-5,1,5
15297,2007-03-30,2006,Roda JC Kerkrade,FC Groningen,0-1,0,1
15298,2007-03-31,2006,Willem II,NEC Nijmegen,1-0,1,0
15299,2007-03-31,2006,NAC Breda,PSV Eindhoven,1-1,1,1
15300,2007-03-31,2006,AZ Alkmaar,RKC Waalwijk,2-0,2,0
15301,2007-04-01,2006,Vitesse,Feyenoord,0-1,0,1
15302,2007-04-01,2006,AFC Ajax,Heracles Almelo,3-0,3,0
15303,2007-04-01,2006,SBV Excelsior,ADO Den Haag,3-1,3,1
15304,2007-04-01,2006,FC Twente,FC Utrecht,3-0,3,0
15305,2007-04-01,2006,Sparta Rotterdam,sc Heerenveen,2-2,2,2
15306,2007-04-06,2006,Vitesse,Sparta Rotterdam,3-0,3,0
15307,2007-04-07,2006,sc Heerenveen,ADO Den Haag,1-1,1,1
15308,2007-04-07,2006,Roda JC Kerkrade,SBV Excelsior,2-0,2,0
15309,2007-04-07,2006,NEC Nijmegen,PSV Eindhoven,2-1,2,1
15310,2007-04-08,2006,RKC Waalwijk,AFC Ajax,2-2,2,2
15311,2007-04-08,2006,FC Twente,Heracles Almelo,1-1,1,1
15312,2007-04-08,2006,FC Utrecht,Willem II,3-0,3,0
15313,2007-04-08,2006,Feyenoord,FC Groningen,0-4,0,4
15314,2007-04-08,2006,NAC Breda,AZ Alkmaar,1-4,1,4
15315,2007-04-13,2006,Sparta Rotterdam,FC Utrecht,1-1,1,1
15316,2007-04-13,2006,AFC Ajax,NAC Breda,2-0,2,0
15317,2007-04-14,2006,ADO Den Haag,Roda JC Kerkrade,0-2,0,2
15318,2007-04-14,2006,PSV Eindhoven,FC Twente,2-0,2,0
15319,2007-04-14,2006,SBV Excelsior,RKC Waalwijk,0-3,0,3
15320,2007-04-15,2006,AZ Alkmaar,Vitesse,1-0,1,0
15321,2007-04-15,2006,FC Groningen,NEC Nijmegen,4-1,4,1
15322,2007-04-15,2006,Heracles Almelo,Feyenoord,4-1,4,1
15323,2007-04-15,2006,Willem II,sc Heerenveen,1-3,1,3
15324,2007-04-22,2006,AFC Ajax,Sparta Rotterdam,5-2,5,2
15325,2007-04-22,2006,AZ Alkmaar,sc Heerenveen,3-1,3,1
15326,2007-04-22,2006,FC Utrecht,PSV Eindhoven,1-1,1,1
15327,2007-04-22,2006,Feyenoord,NEC Nijmegen,1-1,1,1
15328,2007-04-22,2006,Heracles Almelo,SBV Excelsior,3-2,3,2
15329,2007-04-22,2006,NAC Breda,Roda JC Kerkrade,0-2,0,2
15330,2007-04-22,2006,RKC Waalwijk,Willem II,1-1,1,1
15331,2007-04-22,2006,Vitesse,FC Twente,1-1,1,1
15332,2007-04-25,2006,ADO Den Haag,FC Groningen,1-3,1,3
15333,2007-04-29,2006,SBV Excelsior,AZ Alkmaar,3-2,3,2
15334,2007-04-29,2006,FC Groningen,FC Utrecht,0-2,0,2
15335,2007-04-29,2006,FC Twente,NAC Breda,2-1,2,1
15336,2007-04-29,2006,sc Heerenveen,Feyenoord,5-1,5,1
15337,2007-04-29,2006,NEC Nijmegen,ADO Den Haag,3-2,3,2
15338,2007-04-29,2006,PSV Eindhoven,Vitesse,5-1,5,1
15339,2007-04-29,2006,Roda JC Kerkrade,Heracles Almelo,7-0,7,0
15340,2007-04-29,2006,Sparta Rotterdam,RKC Waalwijk,1-0,1,0
15341,2007-04-29,2006,Willem II,AFC Ajax,0-2,0,2
15342,2007-08-17,2007,sc Heerenveen,Willem II,0-0,0,0
15343,2007-08-18,2007,NAC Breda,FC Groningen,0-3,0,3
15344,2007-08-18,2007,AZ Alkmaar,VVV-Venlo,4-0,4,0
15345,2007-08-18,2007,SBV Excelsior,FC Twente,0-2,0,2
15346,2007-08-18,2007,NEC Nijmegen,Roda JC Kerkrade,1-1,1,1
15347,2007-08-19,2007,De Graafschap,AFC Ajax,1-8,1,8
15348,2007-08-19,2007,FC Utrecht,Feyenoord,0-3,0,3
15349,2007-08-19,2007,Sparta Rotterdam,Vitesse,1-2,1,2
15350,2007-08-19,2007,Heracles Almelo,PSV Eindhoven,0-2,0,2
15351,2007-08-24,2007,Roda JC Kerkrade,Heracles Almelo,2-1,2,1
15352,2007-08-25,2007,Willem II,Sparta Rotterdam,2-2,2,2
15353,2007-08-25,2007,PSV Eindhoven,NEC Nijmegen,5-0,5,0
15354,2007-08-25,2007,VVV-Venlo,SBV Excelsior,3-1,3,1
15355,2007-08-25,2007,Vitesse,AZ Alkmaar,1-0,1,0
15356,2007-08-26,2007,Feyenoord,NAC Breda,5-0,5,0
15357,2007-08-26,2007,FC Twente,FC Utrecht,2-2,2,2
15358,2007-08-26,2007,AFC Ajax,sc Heerenveen,4-1,4,1
15359,2007-08-26,2007,FC Groningen,De Graafschap,0-2,0,2
15360,2007-08-31,2007,AZ Alkmaar,SBV Excelsior,3-0,3,0
15361,2007-09-01,2007,sc Heerenveen,Sparta Rotterdam,3-3,3,3
15362,2007-09-01,2007,NAC Breda,Heracles Almelo,4-1,4,1
15363,2007-09-01,2007,Feyenoord,Willem II,2-0,2,0
15364,2007-09-01,2007,FC Twente,PSV Eindhoven,0-0,0,0
15365,2007-09-02,2007,Vitesse,NEC Nijmegen,1-0,1,0
15366,2007-09-02,2007,VVV-Venlo,Roda JC Kerkrade,3-5,3,5
15367,2007-09-02,2007,FC Utrecht,De Graafschap,2-2,2,2
15368,2007-09-02,2007,AFC Ajax,FC Groningen,2-2,2,2
15369,2007-09-14,2007,FC Groningen,FC Utrecht,0-2,0,2
15370,2007-09-15,2007,PSV Eindhoven,Vitesse,1-0,1,0
15371,2007-09-15,2007,SBV Excelsior,sc Heerenveen,2-5,2,5
15372,2007-09-15,2007,Heracles Almelo,AFC Ajax,0-1,0,1
15373,2007-09-15,2007,De Graafschap,VVV-Venlo,3-2,3,2
15374,2007-09-16,2007,Roda JC Kerkrade,Feyenoord,1-3,1,3
15375,2007-09-16,2007,Sparta Rotterdam,AZ Alkmaar,2-2,2,2
15376,2007-09-16,2007,Willem II,FC Twente,1-3,1,3
15377,2007-09-16,2007,NEC Nijmegen,NAC Breda,0-1,0,1
15378,2007-09-21,2007,VVV-Venlo,NAC Breda,1-3,1,3
15379,2007-09-22,2007,Willem II,Roda JC Kerkrade,1-0,1,0
15380,2007-09-22,2007,Sparta Rotterdam,Heracles Almelo,1-1,1,1
15381,2007-09-22,2007,Vitesse,De Graafschap,0-2,0,2
15382,2007-09-23,2007,AZ Alkmaar,AFC Ajax,2-3,2,3
15383,2007-09-23,2007,sc Heerenveen,FC Utrecht,2-3,2,3
15384,2007-09-23,2007,FC Twente,NEC Nijmegen,3-0,3,0
15385,2007-09-23,2007,PSV Eindhoven,Feyenoord,4-0,4,0
15386,2007-09-23,2007,SBV Excelsior,FC Groningen,1-3,1,3
15387,2007-09-29,2007,NAC Breda,PSV Eindhoven,1-1,1,1
15388,2007-09-29,2007,Roda JC Kerkrade,SBV Excelsior,3-3,3,3
15389,2007-09-29,2007,FC Groningen,Sparta Rotterdam,1-0,1,0
15390,2007-09-29,2007,Feyenoord,sc Heerenveen,2-0,2,0
15391,2007-09-30,2007,NEC Nijmegen,Willem II,1-0,1,0
15392,2007-09-30,2007,FC Utrecht,Vitesse,2-4,2,4
15393,2007-09-30,2007,AFC Ajax,VVV-Venlo,6-1,6,1
15394,2007-09-30,2007,Heracles Almelo,AZ Alkmaar,2-1,2,1
15395,2007-09-30,2007,De Graafschap,FC Twente,0-0,0,0
15396,2007-10-05,2007,VVV-Venlo,FC Utrecht,1-2,1,2
15397,2007-10-06,2007,NAC Breda,De Graafschap,1-0,1,0
15398,2007-10-06,2007,PSV Eindhoven,Willem II,3-0,3,0
15399,2007-10-06,2007,SBV Excelsior,NEC Nijmegen,2-0,2,0
15400,2007-10-07,2007,Sparta Rotterdam,AFC Ajax,2-2,2,2
15401,2007-10-07,2007,FC Twente,Roda JC Kerkrade,0-1,0,1
15402,2007-10-07,2007,Vitesse,Feyenoord,0-1,0,1
15403,2007-10-07,2007,sc Heerenveen,Heracles Almelo,9-0,9,0
15404,2007-10-07,2007,AZ Alkmaar,FC Groningen,2-2,2,2
15405,2007-10-19,2007,De Graafschap,Sparta Rotterdam,4-0,4,0
15406,2007-10-20,2007,AFC Ajax,NEC Nijmegen,0-0,0,0
15407,2007-10-20,2007,PSV Eindhoven,VVV-Venlo,3-1,3,1
15408,2007-10-20,2007,Feyenoord,SBV Excelsior,1-0,1,0
15409,2007-10-20,2007,Heracles Almelo,Vitesse,2-2,2,2
15410,2007-10-21,2007,AZ Alkmaar,sc Heerenveen,0-1,0,1
15411,2007-10-21,2007,Willem II,NAC Breda,0-0,0,0
15412,2007-10-21,2007,Roda JC Kerkrade,FC Utrecht,1-1,1,1
15413,2007-10-21,2007,FC Groningen,FC Twente,1-0,1,0
15414,2007-10-26,2007,Vitesse,Willem II,1-0,1,0
15415,2007-10-27,2007,Roda JC Kerkrade,De Graafschap,1-0,1,0
15416,2007-10-27,2007,VVV-Venlo,sc Heerenveen,0-4,0,4
15417,2007-10-27,2007,FC Twente,Feyenoord,2-0,2,0
15418,2007-10-27,2007,SBV Excelsior,Heracles Almelo,1-1,1,1
15419,2007-10-28,2007,FC Utrecht,AFC Ajax,0-1,0,1
15420,2007-10-28,2007,Sparta Rotterdam,PSV Eindhoven,1-4,1,4
15421,2007-10-28,2007,NAC Breda,AZ Alkmaar,2-3,2,3
15422,2007-10-28,2007,NEC Nijmegen,FC Groningen,5-1,5,1
15423,2007-11-02,2007,Willem II,VVV-Venlo,1-2,1,2
15424,2007-11-03,2007,sc Heerenveen,PSV Eindhoven,2-1,2,1
15425,2007-11-03,2007,AZ Alkmaar,NEC Nijmegen,4-0,4,0
15426,2007-11-03,2007,SBV Excelsior,Sparta Rotterdam,4-3,4,3
15427,2007-11-04,2007,FC Utrecht,NAC Breda,0-1,0,1
15428,2007-11-04,2007,Feyenoord,De Graafschap,2-0,2,0
15429,2007-11-04,2007,AFC Ajax,Roda JC Kerkrade,4-2,4,2
15430,2007-11-04,2007,Heracles Almelo,FC Twente,0-3,0,3
15431,2007-11-04,2007,FC Groningen,Vitesse,0-0,0,0
15432,2007-11-09,2007,NEC Nijmegen,Heracles Almelo,3-0,3,0
15433,2007-11-10,2007,Willem II,FC Utrecht,1-4,1,4
15434,2007-11-10,2007,VVV-Venlo,Sparta Rotterdam,2-0,2,0
15435,2007-11-10,2007,FC Twente,NAC Breda,1-1,1,1
15436,2007-11-10,2007,De Graafschap,SBV Excelsior,1-1,1,1
15437,2007-11-11,2007,Feyenoord,AFC Ajax,2-2,2,2
15438,2007-11-11,2007,PSV Eindhoven,AZ Alkmaar,1-1,1,1
15439,2007-11-11,2007,Vitesse,sc Heerenveen,0-1,0,1
15440,2007-11-11,2007,Roda JC Kerkrade,FC Groningen,5-1,5,1
15441,2007-11-23,2007,NAC Breda,Roda JC Kerkrade,0-0,0,0
15442,2007-11-24,2007,sc Heerenveen,De Graafschap,2-3,2,3
15443,2007-11-24,2007,AZ Alkmaar,Willem II,2-0,2,0
15444,2007-11-24,2007,SBV Excelsior,PSV Eindhoven,1-4,1,4
15445,2007-11-24,2007,Heracles Almelo,VVV-Venlo,0-0,0,0
15446,2007-11-25,2007,FC Utrecht,NEC Nijmegen,3-2,3,2
15447,2007-11-25,2007,Sparta Rotterdam,FC Twente,1-1,1,1
15448,2007-11-25,2007,AFC Ajax,Vitesse,4-1,4,1
15449,2007-11-25,2007,FC Groningen,Feyenoord,3-2,3,2
15450,2007-11-30,2007,FC Utrecht,Sparta Rotterdam,7-1,7,1
15451,2007-12-01,2007,Willem II,SBV Excelsior,6-0,6,0
15452,2007-12-01,2007,Roda JC Kerkrade,Vitesse,3-2,3,2
15453,2007-12-01,2007,FC Groningen,VVV-Venlo,1-0,1,0
15454,2007-12-01,2007,De Graafschap,PSV Eindhoven,0-1,0,1
15455,2007-12-02,2007,Feyenoord,Heracles Almelo,6-0,6,0
15456,2007-12-02,2007,FC Twente,AZ Alkmaar,2-1,2,1
15457,2007-12-02,2007,AFC Ajax,NAC Breda,1-3,1,3
15458,2007-12-02,2007,NEC Nijmegen,sc Heerenveen,0-1,0,1
15459,2007-12-07,2007,PSV Eindhoven,Roda JC Kerkrade,2-4,2,4
15460,2007-12-08,2007,Willem II,AFC Ajax,2-3,2,3
15461,2007-12-08,2007,SBV Excelsior,NAC Breda,0-3,0,3
15462,2007-12-08,2007,Heracles Almelo,De Graafschap,2-0,2,0
15463,2007-12-08,2007,Vitesse,FC Twente,2-2,2,2
15464,2007-12-09,2007,VVV-Venlo,Feyenoord,0-0,0,0
15465,2007-12-09,2007,sc Heerenveen,FC Groningen,4-2,4,2
15466,2007-12-09,2007,Sparta Rotterdam,NEC Nijmegen,1-0,1,0
15467,2007-12-09,2007,AZ Alkmaar,FC Utrecht,2-1,2,1
15468,2007-12-14,2007,Roda JC Kerkrade,Sparta Rotterdam,2-3,2,3
15469,2007-12-15,2007,NAC Breda,sc Heerenveen,1-5,1,5
15470,2007-12-15,2007,FC Twente,VVV-Venlo,1-1,1,1
15471,2007-12-15,2007,De Graafschap,NEC Nijmegen,1-1,1,1
15472,2007-12-16,2007,FC Utrecht,Heracles Almelo,3-1,3,1
15473,2007-12-16,2007,Vitesse,SBV Excelsior,3-0,3,0
15474,2007-12-16,2007,FC Groningen,Willem II,1-0,1,0
15475,2007-12-21,2007,Willem II,De Graafschap,1-2,1,2
15476,2007-12-22,2007,sc Heerenveen,FC Twente,1-2,1,2
15477,2007-12-22,2007,PSV Eindhoven,FC Utrecht,4-1,4,1
15478,2007-12-22,2007,Heracles Almelo,FC Groningen,1-2,1,2
15479,2007-12-23,2007,SBV Excelsior,AFC Ajax,2-1,2,1
15480,2007-12-23,2007,NEC Nijmegen,Feyenoord,0-2,0,2
15481,2007-12-23,2007,VVV-Venlo,Vitesse,2-0,2,0
15482,2007-12-23,2007,AZ Alkmaar,Roda JC Kerkrade,1-1,1,1
15483,2007-12-26,2007,Feyenoord,Sparta Rotterdam,2-0,2,0
15484,2007-12-26,2007,NEC Nijmegen,VVV-Venlo,2-2,2,2
15485,2007-12-26,2007,FC Groningen,PSV Eindhoven,2-1,2,1
15486,2007-12-27,2007,FC Utrecht,SBV Excelsior,4-1,4,1
15487,2007-12-27,2007,NAC Breda,Vitesse,1-2,1,2
15488,2007-12-27,2007,Roda JC Kerkrade,sc Heerenveen,1-0,1,0
15489,2007-12-27,2007,AFC Ajax,FC Twente,2-2,2,2
15490,2007-12-27,2007,Heracles Almelo,Willem II,1-0,1,0
15491,2007-12-29,2007,Sparta Rotterdam,FC Groningen,1-3,1,3
15492,2007-12-30,2007,VVV-Venlo,AFC Ajax,2-2,2,2
15493,2007-12-30,2007,sc Heerenveen,Feyenoord,1-1,1,1
15494,2007-12-30,2007,AZ Alkmaar,Heracles Almelo,1-0,1,0
15495,2007-12-30,2007,Willem II,NEC Nijmegen,3-0,3,0
15496,2007-12-30,2007,FC Twente,De Graafschap,2-0,2,0
15497,2007-12-30,2007,PSV Eindhoven,NAC Breda,2-0,2,0
15498,2007-12-30,2007,SBV Excelsior,Roda JC Kerkrade,1-2,1,2
15499,2007-12-30,2007,Vitesse,FC Utrecht,2-2,2,2
15500,2008-01-11,2007,NEC Nijmegen,FC Twente,2-2,2,2
15501,2008-01-12,2007,NAC Breda,VVV-Venlo,0-0,0,0
15502,2008-01-12,2007,Roda JC Kerkrade,Willem II,1-1,1,1
15503,2008-01-12,2007,FC Groningen,SBV Excelsior,3-2,3,2
15504,2008-01-12,2007,Feyenoord,PSV Eindhoven,0-1,0,1
15505,2008-01-13,2007,De Graafschap,Vitesse,0-3,0,3
15506,2008-01-13,2007,FC Utrecht,sc Heerenveen,2-2,2,2
15507,2008-01-13,2007,AFC Ajax,AZ Alkmaar,6-1,6,1
15508,2008-01-13,2007,Heracles Almelo,Sparta Rotterdam,2-0,2,0
15509,2008-01-16,2007,De Graafschap,AZ Alkmaar,1-2,1,2
15510,2008-01-18,2007,SBV Excelsior,Feyenoord,2-1,2,1
15511,2008-01-19,2007,sc Heerenveen,AZ Alkmaar,4-0,4,0
15512,2008-01-19,2007,NAC Breda,Willem II,1-0,1,0
15513,2008-01-19,2007,FC Utrecht,Roda JC Kerkrade,3-1,3,1
15514,2008-01-19,2007,Vitesse,Heracles Almelo,2-0,2,0
15515,2008-01-20,2007,NEC Nijmegen,AFC Ajax,1-1,1,1
15516,2008-01-20,2007,VVV-Venlo,PSV Eindhoven,1-1,1,1
15517,2008-01-20,2007,Sparta Rotterdam,De Graafschap,6-1,6,1
15518,2008-01-20,2007,FC Twente,FC Groningen,3-1,3,1
15519,2008-01-22,2007,AZ Alkmaar,NAC Breda,1-2,1,2
15520,2008-01-22,2007,Willem II,Vitesse,4-0,4,0
15521,2008-01-22,2007,Heracles Almelo,SBV Excelsior,2-0,2,0
15522,2008-01-23,2007,AFC Ajax,FC Utrecht,2-0,2,0
15523,2008-01-23,2007,sc Heerenveen,VVV-Venlo,5-1,5,1
15524,2008-01-23,2007,PSV Eindhoven,Sparta Rotterdam,3-1,3,1
15525,2008-01-23,2007,De Graafschap,Roda JC Kerkrade,2-1,2,1
15526,2008-01-23,2007,FC Groningen,NEC Nijmegen,5-1,5,1
15527,2008-01-24,2007,Feyenoord,FC Twente,3-1,3,1
15528,2008-01-25,2007,Willem II,AZ Alkmaar,3-0,3,0
15529,2008-01-26,2007,PSV Eindhoven,SBV Excelsior,2-1,2,1
15530,2008-01-26,2007,Roda JC Kerkrade,NAC Breda,0-2,0,2
15531,2008-01-26,2007,De Graafschap,sc Heerenveen,0-3,0,3
15532,2008-01-27,2007,NEC Nijmegen,FC Utrecht,2-0,2,0
15533,2008-01-27,2007,Vitesse,AFC Ajax,2-2,2,2
15534,2008-01-27,2007,VVV-Venlo,Heracles Almelo,0-5,0,5
15535,2008-01-27,2007,Feyenoord,FC Groningen,1-1,1,1
15536,2008-01-27,2007,FC Twente,Sparta Rotterdam,1-2,1,2
15537,2008-01-30,2007,Feyenoord,AZ Alkmaar,2-2,2,2
15538,2008-01-30,2007,AFC Ajax,PSV Eindhoven,0-2,0,2
15539,2008-02-01,2007,NAC Breda,FC Twente,1-0,1,0
15540,2008-02-02,2007,sc Heerenveen,Vitesse,7-0,7,0
15541,2008-02-02,2007,AZ Alkmaar,PSV Eindhoven,0-2,0,2
15542,2008-02-02,2007,SBV Excelsior,De Graafschap,1-1,1,1
15543,2008-02-02,2007,Heracles Almelo,NEC Nijmegen,0-2,0,2
15544,2008-02-03,2007,AFC Ajax,Feyenoord,3-0,3,0
15545,2008-02-03,2007,FC Utrecht,Willem II,2-0,2,0
15546,2008-02-03,2007,Sparta Rotterdam,VVV-Venlo,2-0,2,0
15547,2008-02-03,2007,FC Groningen,Roda JC Kerkrade,1-1,1,1
15548,2008-02-06,2007,Sparta Rotterdam,NAC Breda,0-1,0,1
15549,2008-02-08,2007,FC Twente,Heracles Almelo,2-1,2,1
15550,2008-02-09,2007,NAC Breda,FC Utrecht,1-0,1,0
15551,2008-02-09,2007,PSV Eindhoven,sc Heerenveen,1-1,1,1
15552,2008-02-09,2007,De Graafschap,Feyenoord,1-3,1,3
15553,2008-02-09,2007,Vitesse,FC Groningen,2-1,2,1
15554,2008-02-10,2007,Roda JC Kerkrade,AFC Ajax,2-1,2,1
15555,2008-02-10,2007,VVV-Venlo,Willem II,1-1,1,1
15556,2008-02-10,2007,Sparta Rotterdam,SBV Excelsior,0-1,0,1
15557,2008-02-10,2007,NEC Nijmegen,AZ Alkmaar,5-2,5,2
15558,2008-02-15,2007,AFC Ajax,Sparta Rotterdam,6-2,6,2
15559,2008-02-16,2007,Willem II,PSV Eindhoven,0-1,0,1
15560,2008-02-16,2007,Roda JC Kerkrade,FC Twente,3-1,3,1
15561,2008-02-16,2007,Heracles Almelo,sc Heerenveen,2-2,2,2
15562,2008-02-16,2007,NEC Nijmegen,SBV Excelsior,0-1,0,1
15563,2008-02-17,2007,De Graafschap,NAC Breda,0-1,0,1
15564,2008-02-17,2007,FC Utrecht,VVV-Venlo,1-4,1,4
15565,2008-02-17,2007,Feyenoord,Vitesse,1-0,1,0
15566,2008-02-17,2007,FC Groningen,AZ Alkmaar,2-1,2,1
15567,2008-02-22,2007,Sparta Rotterdam,FC Utrecht,2-1,2,1
15568,2008-02-23,2007,AZ Alkmaar,FC Twente,0-0,0,0
15569,2008-02-23,2007,SBV Excelsior,Willem II,0-0,0,0
15570,2008-02-23,2007,Heracles Almelo,Feyenoord,3-3,3,3
15571,2008-02-23,2007,Vitesse,Roda JC Kerkrade,1-1,1,1
15572,2008-02-24,2007,NAC Breda,AFC Ajax,2-3,2,3
15573,2008-02-24,2007,VVV-Venlo,FC Groningen,2-5,2,5
15574,2008-02-24,2007,sc Heerenveen,NEC Nijmegen,2-3,2,3
15575,2008-02-24,2007,PSV Eindhoven,De Graafschap,4-1,4,1
15576,2008-02-29,2007,Vitesse,VVV-Venlo,1-3,1,3
15577,2008-03-01,2007,NAC Breda,Sparta Rotterdam,3-0,3,0
15578,2008-03-01,2007,Roda JC Kerkrade,AZ Alkmaar,1-1,1,1
15579,2008-03-01,2007,FC Twente,sc Heerenveen,1-0,1,0
15580,2008-03-01,2007,De Graafschap,Willem II,1-2,1,2
15581,2008-03-02,2007,FC Utrecht,PSV Eindhoven,3-1,3,1
15582,2008-03-02,2007,Feyenoord,NEC Nijmegen,1-3,1,3
15583,2008-03-02,2007,AFC Ajax,SBV Excelsior,4-0,4,0
15584,2008-03-02,2007,FC Groningen,Heracles Almelo,1-2,1,2
15585,2008-03-07,2007,Heracles Almelo,FC Utrecht,2-1,2,1
15586,2008-03-08,2007,sc Heerenveen,NAC Breda,3-0,3,0
15587,2008-03-08,2007,Willem II,FC Groningen,1-2,1,2
15588,2008-03-08,2007,SBV Excelsior,Vitesse,1-2,1,2
15589,2008-03-08,2007,NEC Nijmegen,De Graafschap,3-1,3,1
15590,2008-03-09,2007,Sparta Rotterdam,Roda JC Kerkrade,4-1,4,1
15591,2008-03-11,2007,VVV-Venlo,FC Twente,0-2,0,2
15592,2008-03-12,2007,AZ Alkmaar,Feyenoord,0-1,0,1
15593,2008-03-14,2007,FC Groningen,sc Heerenveen,0-1,0,1
15594,2008-03-15,2007,NAC Breda,SBV Excelsior,2-0,2,0
15595,2008-03-15,2007,Feyenoord,VVV-Venlo,4-1,4,1
15596,2008-03-15,2007,FC Twente,Vitesse,4-3,4,3
15597,2008-03-15,2007,De Graafschap,Heracles Almelo,0-0,0,0
15598,2008-03-16,2007,FC Utrecht,AZ Alkmaar,2-2,2,2
15599,2008-03-16,2007,AFC Ajax,Willem II,4-1,4,1
15600,2008-03-16,2007,NEC Nijmegen,Sparta Rotterdam,4-2,4,2
15601,2008-03-16,2007,Roda JC Kerkrade,PSV Eindhoven,1-1,1,1
15602,2008-03-19,2007,PSV Eindhoven,AFC Ajax,0-0,0,0
15603,2008-03-21,2007,Vitesse,NAC Breda,3-3,3,3
15604,2008-03-22,2007,sc Heerenveen,Roda JC Kerkrade,4-3,4,3
15605,2008-03-22,2007,PSV Eindhoven,FC Groningen,3-0,3,0
15606,2008-03-22,2007,AZ Alkmaar,De Graafschap,0-0,0,0
15607,2008-03-22,2007,SBV Excelsior,FC Utrecht,0-2,0,2
15608,2008-03-23,2007,VVV-Venlo,NEC Nijmegen,1-2,1,2
15609,2008-03-23,2007,Sparta Rotterdam,Feyenoord,3-2,3,2
15610,2008-03-23,2007,Willem II,Heracles Almelo,2-1,2,1
15611,2008-03-23,2007,FC Twente,AFC Ajax,2-1,2,1
15612,2008-03-28,2007,De Graafschap,FC Groningen,1-1,1,1
15613,2008-03-29,2007,sc Heerenveen,AFC Ajax,2-4,2,4
15614,2008-03-29,2007,SBV Excelsior,VVV-Venlo,2-1,2,1
15615,2008-03-29,2007,Heracles Almelo,Roda JC Kerkrade,0-0,0,0
15616,2008-03-29,2007,NEC Nijmegen,PSV Eindhoven,0-0,0,0
15617,2008-03-30,2007,NAC Breda,Feyenoord,3-1,3,1
15618,2008-03-30,2007,FC Utrecht,FC Twente,0-1,0,1
15619,2008-03-30,2007,Sparta Rotterdam,Willem II,2-2,2,2
15620,2008-03-30,2007,AZ Alkmaar,Vitesse,2-1,2,1
15621,2008-04-04,2007,Roda JC Kerkrade,NEC Nijmegen,0-2,0,2
15622,2008-04-05,2007,Willem II,sc Heerenveen,2-3,2,3
15623,2008-04-05,2007,FC Twente,SBV Excelsior,1-0,1,0
15624,2008-04-05,2007,Vitesse,Sparta Rotterdam,3-0,3,0
