,Date,Season,home,visitor,FT,hgoal,vgoal
16452,1988-05-07,1987,Matra Racing,AS Cannes,0-0,0,0
16453,1988-05-07,1987,RC Lens,Le Havre AC,0-0,0,0
16454,1988-05-07,1987,OGC Nice,Montpellier La Paillade SC,2-0,2,0
16455,1988-05-07,1987,AJ Auxerre,Toulouse FC,0-2,0,2
16456,1988-05-07,1987,Stade Laval,Lille OSC,0-1,0,1
16457,1988-05-07,1987,FC Nantes,AS Monaco,1-1,1,1
16458,1988-05-13,1987,AS Monaco,OGC Nice,1-0,1,0
16459,1988-05-14,1987,Girondins Bordeaux,Matra Racing,1-0,1,0
16460,1988-05-14,1987,Toulouse FC,Olympique Marseille,1-0,1,0
16461,1988-05-14,1987,Montpellier La Paillade SC,RC Lens,4-0,4,0
16462,1988-05-14,1987,Sporting Toulon Var,AS Saint-Etienne,1-1,1,1
16463,1988-05-14,1987,Paris Saint-Germain,AJ Auxerre,1-1,1,1
16464,1988-05-14,1987,AS Cannes,FC Nantes,1-4,1,4
16465,1988-05-14,1987,Chamois Niortais,FC Metz,1-3,1,3
16466,1988-05-14,1987,Lille OSC,Brest Armorique FC,2-0,2,0
16467,1988-05-14,1987,Le Havre AC,Stade Laval,2-1,2,1
16468,1988-05-20,1987,FC Nantes,Girondins Bordeaux,1-0,1,0
16469,1988-05-21,1987,FC Metz,AS Monaco,2-2,2,2
16470,1988-05-21,1987,Le Havre AC,Montpellier La Paillade SC,1-3,1,3
16471,1988-05-21,1987,AS Saint-Etienne,Lille OSC,4-3,4,3
16472,1988-05-21,1987,Matra Racing,Sporting Toulon Var,0-0,0,0
16473,1988-05-21,1987,Olympique Marseille,Paris Saint-Germain,1-2,1,2
16474,1988-05-21,1987,AJ Auxerre,Chamois Niortais,1-3,1,3
16475,1988-05-21,1987,OGC Nice,AS Cannes,1-2,1,2
16476,1988-05-21,1987,Stade Laval,Brest Armorique FC,0-0,0,0
16477,1988-05-21,1987,RC Lens,Toulouse FC,2-0,2,0
16478,1988-05-27,1987,AS Monaco,AJ Auxerre,3-2,3,2
16479,1988-05-27,1987,Girondins Bordeaux,OGC Nice,4-2,4,2
16480,1988-05-27,1987,Montpellier La Paillade SC,Olympique Marseille,4-0,4,0
16481,1988-05-27,1987,Brest Armorique FC,AS Saint-Etienne,1-0,1,0
16482,1988-05-27,1987,Lille OSC,Matra Racing,5-0,5,0
16483,1988-05-27,1987,Sporting Toulon Var,FC Nantes,5-2,5,2
16484,1988-05-27,1987,AS Cannes,FC Metz,3-3,3,3
16485,1988-05-27,1987,Toulouse FC,Le Havre AC,2-1,2,1
16486,1988-05-27,1987,Chamois Niortais,Stade Laval,0-0,0,0
16487,1988-05-27,1987,Paris Saint-Germain,RC Lens,4-1,4,1
16488,1988-06-04,1987,Olympique Marseille,AS Monaco,2-0,2,0
16489,1988-06-04,1987,FC Metz,Girondins Bordeaux,2-0,2,0
16490,1988-06-04,1987,Montpellier La Paillade SC,Toulouse FC,4-2,4,2
16491,1988-06-04,1987,AS Saint-Etienne,Stade Laval,2-1,2,1
16492,1988-06-04,1987,OGC Nice,Sporting Toulon Var,0-2,0,2
16493,1988-06-04,1987,Matra Racing,Brest Armorique FC,1-1,1,1
16494,1988-06-04,1987,AJ Auxerre,AS Cannes,1-0,1,0
16495,1988-06-04,1987,FC Nantes,Lille OSC,1-1,1,1
16496,1988-06-04,1987,Le Havre AC,Paris Saint-Germain,0-1,0,1
16497,1988-06-04,1987,RC Lens,Chamois Niortais,3-1,3,1
16498,1988-07-15,1988,FC Nantes,AS Monaco,1-1,1,1
16499,1988-07-16,1988,RC Strasbourg,FC Sochaux,0-3,0,3
16500,1988-07-16,1988,Girondins Bordeaux,AJ Auxerre,2-0,2,0
16501,1988-07-16,1988,AS Cannes,SM Caen,2-0,2,0
16502,1988-07-16,1988,Stade Laval,Lille OSC,1-2,1,2
16503,1988-07-16,1988,RC Lens,Sporting Toulon Var,0-1,0,1
16504,1988-07-16,1988,Matra Racing,Toulouse FC,0-1,0,1
16505,1988-07-16,1988,OGC Nice,AS Saint-Etienne,1-0,1,0
16506,1988-07-16,1988,FC Metz,Paris Saint-Germain,0-1,0,1
16507,1988-07-16,1988,Olympique Marseille,Montpellier La Paillade SC,1-1,1,1
16508,1988-07-23,1988,FC Sochaux,Matra Racing,2-0,2,0
16509,1988-07-23,1988,Lille OSC,Olympique Marseille,2-1,2,1
16510,1988-07-23,1988,Toulouse FC,RC Lens,2-1,2,1
16511,1988-07-23,1988,Sporting Toulon Var,FC Metz,1-0,1,0
16512,1988-07-23,1988,AS Monaco,AS Cannes,2-0,2,0
16513,1988-07-23,1988,SM Caen,FC Nantes,2-3,2,3
16514,1988-07-23,1988,Montpellier La Paillade SC,OGC Nice,1-1,1,1
16515,1988-07-23,1988,AJ Auxerre,Stade Laval,2-1,2,1
16516,1988-07-23,1988,AS Saint-Etienne,RC Strasbourg,0-0,0,0
16517,1988-07-26,1988,Girondins Bordeaux,Montpellier La Paillade SC,2-1,2,1
16518,1988-07-27,1988,Olympique Marseille,FC Sochaux,0-0,0,0
16519,1988-07-27,1988,AS Monaco,Lille OSC,1-1,1,1
16520,1988-07-27,1988,FC Nantes,Sporting Toulon Var,0-0,0,0
16521,1988-07-27,1988,AS Cannes,Paris Saint-Germain,0-3,0,3
16522,1988-07-27,1988,Stade Laval,Toulouse FC,2-0,2,0
16523,1988-07-27,1988,RC Lens,AJ Auxerre,0-1,0,1
16524,1988-07-27,1988,RC Strasbourg,OGC Nice,3-0,3,0
16525,1988-07-27,1988,Matra Racing,AS Saint-Etienne,3-1,3,1
16526,1988-07-27,1988,FC Metz,SM Caen,1-0,1,0
16527,1988-07-30,1988,FC Sochaux,Stade Laval,3-0,3,0
16528,1988-07-30,1988,Sporting Toulon Var,AS Cannes,3-0,3,0
16529,1988-07-30,1988,SM Caen,AS Monaco,0-3,0,3
16530,1988-07-30,1988,Paris Saint-Germain,FC Nantes,1-0,1,0
16531,1988-07-30,1988,Lille OSC,Girondins Bordeaux,0-1,0,1
16532,1988-07-30,1988,AJ Auxerre,FC Metz,2-1,2,1
16533,1988-07-30,1988,Toulouse FC,Olympique Marseille,0-0,0,0
16534,1988-07-30,1988,OGC Nice,Matra Racing,3-2,3,2
16535,1988-07-30,1988,Montpellier La Paillade SC,RC Strasbourg,1-0,1,0
16536,1988-07-30,1988,AS Saint-Etienne,RC Lens,2-4,2,4
16537,1988-08-06,1988,RC Lens,FC Sochaux,2-2,2,2
16538,1988-08-06,1988,AS Monaco,Paris Saint-Germain,1-0,1,0
16539,1988-08-06,1988,Girondins Bordeaux,Sporting Toulon Var,1-1,1,1
16540,1988-08-06,1988,FC Nantes,AJ Auxerre,3-2,3,2
16541,1988-08-06,1988,SM Caen,Montpellier La Paillade SC,0-1,0,1
16542,1988-08-06,1988,Olympique Marseille,OGC Nice,3-2,3,2
16543,1988-08-06,1988,FC Metz,Lille OSC,3-1,3,1
16544,1988-08-06,1988,AS Cannes,Toulouse FC,5-1,5,1
16545,1988-08-06,1988,Matra Racing,RC Strasbourg,2-1,2,1
16546,1988-08-06,1988,Stade Laval,AS Saint-Etienne,1-1,1,1
16547,1988-08-12,1988,AS Saint-Etienne,Olympique Marseille,0-0,0,0
16548,1988-08-13,1988,Sporting Toulon Var,AS Monaco,1-0,1,0
16549,1988-08-13,1988,FC Sochaux,Girondins Bordeaux,1-1,1,1
16550,1988-08-13,1988,Paris Saint-Germain,SM Caen,3-0,3,0
16551,1988-08-13,1988,Lille OSC,FC Nantes,0-1,0,1
16552,1988-08-13,1988,Montpellier La Paillade SC,Matra Racing,0-0,0,0
16553,1988-08-13,1988,AJ Auxerre,AS Cannes,0-0,0,0
16554,1988-08-13,1988,OGC Nice,Stade Laval,1-0,1,0
16555,1988-08-13,1988,Toulouse FC,FC Metz,2-1,2,1
16556,1988-08-13,1988,RC Strasbourg,RC Lens,4-1,4,1
16557,1988-08-17,1988,Girondins Bordeaux,AS Saint-Etienne,5-0,5,0
16558,1988-08-17,1988,Paris Saint-Germain,FC Sochaux,1-0,1,0
16559,1988-08-17,1988,SM Caen,Sporting Toulon Var,2-1,2,1
16560,1988-08-17,1988,AS Monaco,AJ Auxerre,1-2,1,2
16561,1988-08-17,1988,FC Nantes,Toulouse FC,1-2,1,2
16562,1988-08-17,1988,Olympique Marseille,Matra Racing,2-0,2,0
16563,1988-08-17,1988,RC Lens,Montpellier La Paillade SC,0-0,0,0
16564,1988-08-17,1988,AS Cannes,Lille OSC,1-0,1,0
16565,1988-08-17,1988,FC Metz,OGC Nice,1-0,1,0
16566,1988-08-17,1988,Stade Laval,RC Strasbourg,1-0,1,0
16567,1988-08-20,1988,Sporting Toulon Var,Paris Saint-Germain,0-1,0,1
16568,1988-08-20,1988,Toulouse FC,Girondins Bordeaux,1-1,1,1
16569,1988-08-20,1988,FC Sochaux,FC Metz,1-0,1,0
16570,1988-08-20,1988,AJ Auxerre,SM Caen,3-0,3,0
16571,1988-08-20,1988,AS Saint-Etienne,AS Monaco,0-1,0,1
16572,1988-08-20,1988,Montpellier La Paillade SC,FC Nantes,1-4,1,4
16573,1988-08-20,1988,RC Strasbourg,Olympique Marseille,2-3,2,3
16574,1988-08-20,1988,OGC Nice,AS Cannes,2-1,2,1
16575,1988-08-20,1988,Lille OSC,RC Lens,1-0,1,0
16576,1988-08-20,1988,Matra Racing,Stade Laval,2-2,2,2
16577,1988-08-27,1988,Girondins Bordeaux,RC Strasbourg,2-0,2,0
16578,1988-08-27,1988,Paris Saint-Germain,AJ Auxerre,2-2,2,2
16579,1988-08-27,1988,AS Monaco,Toulouse FC,1-0,1,0
16580,1988-08-27,1988,Stade Laval,Olympique Marseille,0-1,0,1
16581,1988-08-27,1988,AS Cannes,FC Sochaux,2-0,2,0
16582,1988-08-27,1988,FC Nantes,AS Saint-Etienne,1-1,1,1
16583,1988-08-27,1988,Sporting Toulon Var,OGC Nice,0-0,0,0
16584,1988-08-27,1988,FC Metz,Montpellier La Paillade SC,1-2,1,2
16585,1988-08-27,1988,RC Lens,Matra Racing,1-1,1,1
16586,1988-08-27,1988,SM Caen,Lille OSC,2-1,2,1
16587,1988-09-02,1988,Matra Racing,AS Monaco,3-0,3,0
16588,1988-09-03,1988,AJ Auxerre,Sporting Toulon Var,3-0,3,0
16589,1988-09-03,1988,Olympique Marseille,RC Lens,5-2,5,2
16590,1988-09-03,1988,OGC Nice,Girondins Bordeaux,1-0,1,0
16591,1988-09-03,1988,Lille OSC,Paris Saint-Germain,2-1,2,1
16592,1988-09-03,1988,FC Sochaux,FC Nantes,0-1,0,1
16593,1988-09-03,1988,Montpellier La Paillade SC,Stade Laval,6-2,6,2
16594,1988-09-03,1988,AS Saint-Etienne,FC Metz,0-1,0,1
16595,1988-09-03,1988,Toulouse FC,SM Caen,0-0,0,0
16596,1988-09-03,1988,RC Strasbourg,AS Cannes,0-0,0,0
16597,1988-09-10,1988,AJ Auxerre,Lille OSC,1-0,1,0
16598,1988-09-10,1988,Paris Saint-Germain,Toulouse FC,2-1,2,1
16599,1988-09-10,1988,Girondins Bordeaux,Olympique Marseille,0-0,0,0
16600,1988-09-10,1988,FC Nantes,RC Strasbourg,2-2,2,2
16601,1988-09-10,1988,Sporting Toulon Var,Montpellier La Paillade SC,1-1,1,1
16602,1988-09-10,1988,AS Monaco,OGC Nice,1-1,1,1
16603,1988-09-10,1988,SM Caen,FC Sochaux,0-0,0,0
16604,1988-09-10,1988,AS Cannes,AS Saint-Etienne,1-0,1,0
16605,1988-09-10,1988,FC Metz,Matra Racing,1-1,1,1
16606,1988-09-10,1988,RC Lens,Stade Laval,0-2,0,2
16607,1988-09-14,1988,Paris Saint-Germain,Girondins Bordeaux,1-1,1,1
16608,1988-09-17,1988,Montpellier La Paillade SC,Paris Saint-Germain,0-0,0,0
16609,1988-09-17,1988,Toulouse FC,AJ Auxerre,0-0,0,0
16610,1988-09-17,1988,Olympique Marseille,AS Cannes,2-1,2,1
16611,1988-09-17,1988,Stade Laval,Girondins Bordeaux,1-0,1,0
16612,1988-09-17,1988,OGC Nice,RC Lens,3-0,3,0
16613,1988-09-17,1988,Matra Racing,FC Nantes,2-0,2,0
16614,1988-09-17,1988,FC Sochaux,AS Monaco,0-0,0,0
16615,1988-09-17,1988,Lille OSC,Sporting Toulon Var,0-0,0,0
16616,1988-09-17,1988,RC Strasbourg,FC Metz,1-2,1,2
16617,1988-09-17,1988,AS Saint-Etienne,SM Caen,1-1,1,1
16618,1988-09-20,1988,Sporting Toulon Var,Toulouse FC,1-1,1,1
16619,1988-09-21,1988,Paris Saint-Germain,AS Saint-Etienne,3-1,3,1
16620,1988-09-21,1988,AJ Auxerre,Montpellier La Paillade SC,1-0,1,0
16621,1988-09-21,1988,FC Nantes,Olympique Marseille,1-1,1,1
16622,1988-09-21,1988,Girondins Bordeaux,RC Lens,4-1,4,1
16623,1988-09-21,1988,AS Monaco,RC Strasbourg,4-1,4,1
16624,1988-09-21,1988,SM Caen,OGC Nice,2-1,2,1
16625,1988-09-21,1988,AS Cannes,Matra Racing,2-1,2,1
16626,1988-09-21,1988,Lille OSC,FC Sochaux,2-0,2,0
16627,1988-09-21,1988,FC Metz,Stade Laval,0-0,0,0
16628,1988-10-01,1988,Olympique Marseille,FC Metz,3-2,3,2
16629,1988-10-01,1988,OGC Nice,Paris Saint-Germain,3-1,3,1
16630,1988-10-01,1988,FC Sochaux,AJ Auxerre,3-2,3,2
16631,1988-10-01,1988,Matra Racing,Girondins Bordeaux,4-1,4,1
16632,1988-10-01,1988,Stade Laval,FC Nantes,0-2,0,2
16633,1988-10-01,1988,Montpellier La Paillade SC,AS Monaco,4-2,4,2
16634,1988-10-01,1988,RC Lens,AS Cannes,2-2,2,2
16635,1988-10-01,1988,AS Saint-Etienne,Sporting Toulon Var,2-1,2,1
16636,1988-10-01,1988,Toulouse FC,Lille OSC,1-1,1,1
16637,1988-10-01,1988,RC Strasbourg,SM Caen,1-2,1,2
16638,1988-10-08,1988,AJ Auxerre,AS Saint-Etienne,2-0,2,0
16639,1988-10-08,1988,Paris Saint-Germain,RC Strasbourg,1-0,1,0
16640,1988-10-08,1988,AS Monaco,Olympique Marseille,3-0,3,0
16641,1988-10-08,1988,FC Nantes,RC Lens,3-1,3,1
16642,1988-10-08,1988,FC Metz,Girondins Bordeaux,3-0,3,0
16643,1988-10-08,1988,Toulouse FC,OGC Nice,2-1,2,1
16644,1988-10-08,1988,AS Cannes,Stade Laval,3-2,3,2
16645,1988-10-08,1988,Sporting Toulon Var,FC Sochaux,0-0,0,0
16646,1988-10-08,1988,Lille OSC,Montpellier La Paillade SC,3-1,3,1
16647,1988-10-08,1988,SM Caen,Matra Racing,1-1,1,1
16648,1988-10-14,1988,Matra Racing,Paris Saint-Germain,0-2,0,2
16649,1988-10-15,1988,Olympique Marseille,SM Caen,4-2,4,2
16650,1988-10-15,1988,OGC Nice,AJ Auxerre,1-0,1,0
16651,1988-10-15,1988,Girondins Bordeaux,FC Nantes,5-0,5,0
16652,1988-10-15,1988,Stade Laval,AS Monaco,0-0,0,0
16653,1988-10-15,1988,Montpellier La Paillade SC,AS Cannes,0-0,0,0
16654,1988-10-15,1988,FC Sochaux,Toulouse FC,2-2,2,2
16655,1988-10-15,1988,RC Lens,FC Metz,0-2,0,2
16656,1988-10-15,1988,AS Saint-Etienne,Lille OSC,2-0,2,0
16657,1988-10-15,1988,RC Strasbourg,Sporting Toulon Var,2-1,2,1
16658,1988-10-29,1988,Paris Saint-Germain,Olympique Marseille,0-0,0,0
16659,1988-10-29,1988,AJ Auxerre,RC Strasbourg,2-1,2,1
16660,1988-10-29,1988,AS Monaco,RC Lens,1-0,1,0
16661,1988-10-29,1988,FC Nantes,FC Metz,1-0,1,0
16662,1988-10-29,1988,AS Cannes,Girondins Bordeaux,1-1,1,1
16663,1988-10-29,1988,FC Sochaux,Montpellier La Paillade SC,2-0,2,0
16664,1988-10-29,1988,Lille OSC,OGC Nice,2-0,2,0
16665,1988-10-29,1988,Toulouse FC,AS Saint-Etienne,3-1,3,1
16666,1988-10-29,1988,Sporting Toulon Var,Matra Racing,1-0,1,0
16667,1988-10-29,1988,SM Caen,Stade Laval,1-1,1,1
16668,1988-11-04,1988,Girondins Bordeaux,AS Monaco,1-1,1,1
16669,1988-11-05,1988,Stade Laval,Paris Saint-Germain,1-2,1,2
16670,1988-11-05,1988,Matra Racing,AJ Auxerre,1-2,1,2
16671,1988-11-05,1988,Olympique Marseille,Sporting Toulon Var,1-0,1,0
16672,1988-11-05,1988,RC Lens,SM Caen,5-0,5,0
16673,1988-11-05,1988,AS Saint-Etienne,FC Sochaux,1-2,1,2
16674,1988-11-05,1988,OGC Nice,FC Nantes,1-0,1,0
16675,1988-11-05,1988,RC Strasbourg,Lille OSC,1-3,1,3
16676,1988-11-05,1988,FC Metz,AS Cannes,2-1,2,1
16677,1988-11-05,1988,Montpellier La Paillade SC,Toulouse FC,1-0,1,0
16678,1988-11-12,1988,Paris Saint-Germain,RC Lens,3-2,3,2
16679,1988-11-12,1988,AJ Auxerre,Olympique Marseille,1-0,1,0
16680,1988-11-12,1988,AS Monaco,FC Metz,1-1,1,1
16681,1988-11-12,1988,FC Sochaux,OGC Nice,1-0,1,0
16682,1988-11-12,1988,AS Cannes,FC Nantes,1-2,1,2
16683,1988-11-12,1988,SM Caen,Girondins Bordeaux,3-0,3,0
16684,1988-11-12,1988,Lille OSC,Matra Racing,3-0,3,0
16685,1988-11-12,1988,Montpellier La Paillade SC,AS Saint-Etienne,2-0,2,0
16686,1988-11-12,1988,Toulouse FC,RC Strasbourg,4-0,4,0
16687,1988-11-12,1988,Sporting Toulon Var,Stade Laval,0-0,0,0
16688,1988-11-25,1988,Olympique Marseille,Lille OSC,1-1,1,1
16689,1988-11-26,1988,Girondins Bordeaux,Paris Saint-Germain,0-1,0,1
16690,1988-11-26,1988,Stade Laval,AJ Auxerre,0-1,0,1
16691,1988-11-26,1988,Matra Racing,FC Sochaux,0-2,0,2
16692,1988-11-26,1988,FC Nantes,SM Caen,3-1,3,1
16693,1988-11-26,1988,AS Cannes,AS Monaco,3-2,3,2
16694,1988-11-26,1988,OGC Nice,Montpellier La Paillade SC,3-3,3,3
16695,1988-11-26,1988,RC Lens,Toulouse FC,1-1,1,1
16696,1988-11-26,1988,FC Metz,Sporting Toulon Var,1-2,1,2
16697,1988-11-26,1988,RC Strasbourg,AS Saint-Etienne,0-1,0,1
16698,1988-12-03,1988,Paris Saint-Germain,AS Cannes,1-0,1,0
16699,1988-12-03,1988,AJ Auxerre,RC Lens,1-0,1,0
16700,1988-12-03,1988,FC Sochaux,Olympique Marseille,0-0,0,0
16701,1988-12-03,1988,Lille OSC,AS Monaco,2-4,2,4
16702,1988-12-03,1988,Sporting Toulon Var,FC Nantes,1-0,1,0
16703,1988-12-03,1988,OGC Nice,RC Strasbourg,1-0,1,0
16704,1988-12-03,1988,Montpellier La Paillade SC,Girondins Bordeaux,2-2,2,2
16705,1988-12-03,1988,Toulouse FC,Stade Laval,0-0,0,0
16706,1988-12-03,1988,SM Caen,FC Metz,0-0,0,0
16707,1988-12-03,1988,AS Saint-Etienne,Matra Racing,4-3,4,3
16708,1988-12-10,1988,FC Nantes,Paris Saint-Germain,1-1,1,1
16709,1988-12-10,1988,FC Metz,AJ Auxerre,2-1,2,1
16710,1988-12-10,1988,Olympique Marseille,Toulouse FC,3-1,3,1
16711,1988-12-10,1988,AS Monaco,SM Caen,3-1,3,1
16712,1988-12-10,1988,Stade Laval,FC Sochaux,1-1,1,1
16713,1988-12-10,1988,Matra Racing,OGC Nice,1-1,1,1
16714,1988-12-10,1988,Girondins Bordeaux,Lille OSC,0-0,0,0
16715,1988-12-10,1988,RC Strasbourg,Montpellier La Paillade SC,3-1,3,1
16716,1988-12-10,1988,AS Cannes,Sporting Toulon Var,1-0,1,0
16717,1988-12-10,1988,RC Lens,AS Saint-Etienne,1-3,1,3
16718,1988-12-10,1988,FC Nantes,Montpellier La Paillade SC,2-1,2,1
16719,1988-12-11,1988,Olympique Marseille,RC Strasbourg,3-1,3,1
16720,1988-12-11,1988,Paris Saint-Germain,Sporting Toulon Var,0-0,0,0
16721,1988-12-11,1988,SM Caen,AJ Auxerre,1-0,1,0
16722,1988-12-11,1988,AS Monaco,AS Saint-Etienne,2-2,2,2
16723,1988-12-11,1988,AS Cannes,OGC Nice,2-0,2,0
16724,1988-12-11,1988,RC Lens,Lille OSC,1-2,1,2
16725,1988-12-11,1988,Girondins Bordeaux,Toulouse FC,1-1,1,1
16726,1988-12-11,1988,Stade Laval,Matra Racing,4-2,4,2
16727,1988-12-12,1988,FC Metz,FC Sochaux,1-0,1,0
16728,1988-12-13,1988,OGC Nice,Olympique Marseille,2-2,2,2
16729,1988-12-13,1988,FC Sochaux,RC Lens,2-1,2,1
16730,1988-12-14,1988,Toulouse FC,AS Cannes,4-1,4,1
16731,1988-12-14,1988,AJ Auxerre,FC Nantes,1-0,1,0
16732,1988-12-14,1988,Paris Saint-Germain,AS Monaco,0-2,0,2
16733,1988-12-14,1988,Montpellier La Paillade SC,SM Caen,1-0,1,0
16734,1988-12-14,1988,Lille OSC,FC Metz,1-1,1,1
16735,1988-12-14,1988,Sporting Toulon Var,Girondins Bordeaux,1-0,1,0
16736,1988-12-14,1988,RC Strasbourg,Matra Racing,1-1,1,1
16737,1988-12-14,1988,AS Saint-Etienne,Stade Laval,1-0,1,0
16738,1988-12-17,1988,SM Caen,Paris Saint-Germain,0-1,0,1
16739,1988-12-17,1988,AS Cannes,AJ Auxerre,3-0,3,0
16740,1988-12-17,1988,Olympique Marseille,AS Saint-Etienne,2-0,2,0
16741,1988-12-17,1988,Girondins Bordeaux,FC Sochaux,1-2,1,2
16742,1988-12-17,1988,AS Monaco,Sporting Toulon Var,2-2,2,2
16743,1988-12-17,1988,FC Nantes,Lille OSC,1-0,1,0
16744,1988-12-17,1988,Stade Laval,OGC Nice,1-2,1,2
16745,1988-12-17,1988,FC Metz,Toulouse FC,1-1,1,1
16746,1988-12-17,1988,Matra Racing,Montpellier La Paillade SC,4-0,4,0
16747,1988-12-17,1988,RC Lens,RC Strasbourg,1-3,1,3
16748,1989-02-04,1988,Racing Club de France,Olympique Marseille,0-2,0,2
16749,1989-02-04,1988,AJ Auxerre,AS Monaco,0-0,0,0
16750,1989-02-04,1988,Toulouse FC,FC Nantes,1-2,1,2
16751,1989-02-04,1988,OGC Nice,FC Metz,1-1,1,1
16752,1989-02-04,1988,Sporting Toulon Var,SM Caen,1-0,1,0
16753,1989-02-04,1988,Montpellier La Paillade SC,RC Lens,2-0,2,0
16754,1989-02-04,1988,Lille OSC,AS Cannes,1-0,1,0
16755,1989-02-04,1988,AS Saint-Etienne,Girondins Bordeaux,1-0,1,0
16756,1989-02-04,1988,RC Strasbourg,Stade Laval,3-0,3,0
16757,1989-02-05,1988,FC Sochaux,Paris Saint-Germain,2-1,2,1
16758,1989-02-18,1988,Olympique Marseille,Stade Laval,1-0,1,0
16759,1989-02-18,1988,AJ Auxerre,Paris Saint-Germain,0-0,0,0
16760,1989-02-18,1988,FC Sochaux,AS Cannes,4-0,4,0
16761,1989-02-18,1988,AS Saint-Etienne,FC Nantes,1-1,1,1
16762,1989-02-18,1988,Toulouse FC,AS Monaco,2-0,2,0
16763,1989-02-18,1988,OGC Nice,Sporting Toulon Var,1-0,1,0
16764,1989-02-18,1988,Lille OSC,SM Caen,1-1,1,1
16765,1989-02-18,1988,Montpellier La Paillade SC,FC Metz,5-3,5,3
16766,1989-02-19,1988,RC Strasbourg,Girondins Bordeaux,3-2,3,2
16767,1989-02-21,1988,SM Caen,Toulouse FC,3-0,3,0
16768,1989-02-21,1988,AS Monaco,Racing Club de France,1-0,1,0
16769,1989-02-22,1988,RC Lens,Olympique Marseille,0-1,0,1
16770,1989-02-22,1988,Paris Saint-Germain,Lille OSC,1-1,1,1
16771,1989-02-22,1988,Sporting Toulon Var,AJ Auxerre,1-2,1,2
16772,1989-02-22,1988,FC Nantes,FC Sochaux,0-0,0,0
16773,1989-02-22,1988,Stade Laval,Montpellier La Paillade SC,0-1,0,1
16774,1989-02-22,1988,Girondins Bordeaux,OGC Nice,2-0,2,0
16775,1989-02-22,1988,AS Cannes,RC Strasbourg,4-1,4,1
16776,1989-02-22,1988,FC Metz,AS Saint-Etienne,1-2,1,2
16777,1989-02-28,1988,Racing Club de France,RC Lens,3-0,3,0
16778,1989-03-11,1988,Olympique Marseille,Girondins Bordeaux,2-2,2,2
16779,1989-03-11,1988,Toulouse FC,Paris Saint-Germain,0-0,0,0
16780,1989-03-11,1988,FC Sochaux,SM Caen,1-0,1,0
16781,1989-03-11,1988,Lille OSC,AJ Auxerre,1-0,1,0
16782,1989-03-11,1988,OGC Nice,AS Monaco,1-1,1,1
16783,1989-03-11,1988,RC Strasbourg,FC Nantes,2-0,2,0
16784,1989-03-11,1988,Montpellier La Paillade SC,Sporting Toulon Var,0-1,0,1
16785,1989-03-11,1988,Racing Club de France,FC Metz,1-4,1,4
16786,1989-03-11,1988,AS Saint-Etienne,AS Cannes,1-0,1,0
16787,1989-03-11,1988,Stade Laval,RC Lens,2-1,2,1
16788,1989-03-14,1988,Paris Saint-Germain,Montpellier La Paillade SC,3-2,3,2
16789,1989-03-17,1988,FC Metz,RC Strasbourg,1-1,1,1
16790,1989-03-18,1988,AS Cannes,Olympique Marseille,3-1,3,1
16791,1989-03-18,1988,AS Monaco,FC Sochaux,0-0,0,0
16792,1989-03-18,1988,AJ Auxerre,Toulouse FC,0-0,0,0
16793,1989-03-18,1988,FC Nantes,Racing Club de France,1-0,1,0
16794,1989-03-18,1988,Sporting Toulon Var,Lille OSC,2-1,2,1
16795,1989-03-18,1988,RC Lens,OGC Nice,2-0,2,0
16796,1989-03-18,1988,Girondins Bordeaux,Stade Laval,2-1,2,1
16797,1989-03-18,1988,SM Caen,AS Saint-Etienne,2-3,2,3
16798,1989-03-25,1988,AS Saint-Etienne,Paris Saint-Germain,0-0,0,0
16799,1989-03-25,1988,FC Sochaux,Lille OSC,2-0,2,0
16800,1989-03-25,1988,RC Strasbourg,AS Monaco,1-2,1,2
16801,1989-03-25,1988,Montpellier La Paillade SC,AJ Auxerre,1-0,1,0
16802,1989-03-25,1988,OGC Nice,SM Caen,5-0,5,0
16803,1989-03-25,1988,Toulouse FC,Sporting Toulon Var,1-0,1,0
16804,1989-03-25,1988,RC Lens,Girondins Bordeaux,0-2,0,2
16805,1989-03-25,1988,Racing Club de France,AS Cannes,1-0,1,0
16806,1989-03-25,1988,Stade Laval,FC Metz,3-0,3,0
16807,1989-04-01,1988,Paris Saint-Germain,OGC Nice,1-0,1,0
16808,1989-04-01,1988,FC Metz,Olympique Marseille,1-3,1,3
16809,1989-04-01,1988,AJ Auxerre,FC Sochaux,2-1,2,1
16810,1989-04-01,1988,AS Monaco,Montpellier La Paillade SC,4-2,4,2
16811,1989-04-01,1988,FC Nantes,Stade Laval,1-1,1,1
16812,1989-04-01,1988,Lille OSC,Toulouse FC,0-0,0,0
16813,1989-04-01,1988,Girondins Bordeaux,Racing Club de France,3-2,3,2
16814,1989-04-01,1988,AS Cannes,RC Lens,3-0,3,0
16815,1989-04-01,1988,Sporting Toulon Var,AS Saint-Etienne,0-0,0,0
16816,1989-04-01,1988,SM Caen,RC Strasbourg,3-3,3,3
16817,1989-04-04,1988,Olympique Marseille,FC Nantes,1-0,1,0
16818,1989-04-11,1988,Olympique Marseille,AS Monaco,2-2,2,2
16819,1989-04-12,1988,RC Strasbourg,Paris Saint-Germain,0-0,0,0
16820,1989-04-12,1988,FC Sochaux,Sporting Toulon Var,2-1,2,1
16821,1989-04-12,1988,AS Saint-Etienne,AJ Auxerre,1-1,1,1
