,Date,Season,home,visitor,FT,hgoal,vgoal
1358,2003-06-21,2003,FC Dallas,Colorado Rapids,3-1,3,1
1359,2003-06-21,2003,San Jose Earthquakes,Columbus Crew,2-1,2,1
1360,2003-06-21,2003,Sporting Kansas City,Chicago Fire,4-2,4,2
1361,2003-06-21,2003,New York Red Bulls,LA Galaxy,1-0,1,0
1362,2003-06-25,2003,Colorado Rapids,LA Galaxy,2-2,2,2
1363,2003-06-28,2003,Columbus Crew,DC United,3-0,3,0
1364,2003-06-28,2003,San Jose Earthquakes,Sporting Kansas City,0-0,0,0
1365,2003-06-28,2003,LA Galaxy,FC Dallas,3-0,3,0
1366,2003-06-28,2003,New England Revolution,Colorado Rapids,3-2,3,2
1367,2003-06-28,2003,Chicago Fire,New York Red Bulls,2-1,2,1
1368,2003-07-02,2003,FC Dallas,DC United,1-3,1,3
1369,2003-07-02,2003,New York Red Bulls,San Jose Earthquakes,4-4,4,4
1370,2003-07-04,2003,Colorado Rapids,Sporting Kansas City,3-2,3,2
1371,2003-07-04,2003,LA Galaxy,New England Revolution,2-2,2,2
1372,2003-07-05,2003,Columbus Crew,FC Dallas,0-0,0,0
1373,2003-07-05,2003,San Jose Earthquakes,Chicago Fire,0-0,0,0
1374,2003-07-05,2003,DC United,New York Red Bulls,2-3,2,3
1375,2003-07-09,2003,LA Galaxy,Colorado Rapids,0-1,0,1
1376,2003-07-12,2003,Chicago Fire,DC United,1-2,1,2
1377,2003-07-12,2003,San Jose Earthquakes,Colorado Rapids,0-2,0,2
1378,2003-07-12,2003,Sporting Kansas City,FC Dallas,5-1,5,1
1379,2003-07-12,2003,New England Revolution,New York Red Bulls,3-3,3,3
1380,2003-07-16,2003,New England Revolution,FC Dallas,1-2,1,2
1381,2003-07-19,2003,Chicago Fire,New England Revolution,3-1,3,1
1382,2003-07-19,2003,Columbus Crew,Sporting Kansas City,0-1,0,1
1383,2003-07-19,2003,FC Dallas,New York Red Bulls,1-2,1,2
1384,2003-07-19,2003,DC United,San Jose Earthquakes,1-2,1,2
1385,2003-07-23,2003,Columbus Crew,New England Revolution,1-1,1,1
1386,2003-07-26,2003,Chicago Fire,Sporting Kansas City,2-0,2,0
1387,2003-07-26,2003,Colorado Rapids,New York Red Bulls,1-0,1,0
1388,2003-07-26,2003,San Jose Earthquakes,FC Dallas,3-0,3,0
1389,2003-07-27,2003,New England Revolution,DC United,2-4,2,4
1390,2003-07-30,2003,LA Galaxy,Columbus Crew,2-1,2,1
1391,2003-08-08,2003,Sporting Kansas City,San Jose Earthquakes,0-1,0,1
1392,2003-08-09,2003,Colorado Rapids,FC Dallas,2-0,2,0
1393,2003-08-09,2003,DC United,New England Revolution,1-0,1,0
1394,2003-08-09,2003,LA Galaxy,Columbus Crew,3-1,3,1
1395,2003-08-09,2003,Chicago Fire,New York Red Bulls,1-1,1,1
1396,2003-08-13,2003,Columbus Crew,Chicago Fire,2-2,2,2
1397,2003-08-13,2003,DC United,Colorado Rapids,1-0,1,0
1398,2003-08-13,2003,FC Dallas,San Jose Earthquakes,0-3,0,3
1399,2003-08-13,2003,New York Red Bulls,Sporting Kansas City,0-0,0,0
1400,2003-08-16,2003,Chicago Fire,DC United,3-1,3,1
1401,2003-08-16,2003,Colorado Rapids,Columbus Crew,2-1,2,1
1402,2003-08-16,2003,FC Dallas,Sporting Kansas City,3-2,3,2
1403,2003-08-16,2003,LA Galaxy,New York Red Bulls,1-1,1,1
1404,2003-08-16,2003,New England Revolution,San Jose Earthquakes,1-1,1,1
1405,2003-08-20,2003,Chicago Fire,LA Galaxy,1-0,1,0
1406,2003-08-22,2003,Sporting Kansas City,Colorado Rapids,2-2,2,2
1407,2003-08-23,2003,FC Dallas,Columbus Crew,1-2,1,2
1408,2003-08-23,2003,LA Galaxy,New England Revolution,2-1,2,1
1409,2003-08-24,2003,San Jose Earthquakes,DC United,1-0,1,0
1410,2003-08-24,2003,New York Red Bulls,Chicago Fire,1-2,1,2
1411,2003-08-30,2003,San Jose Earthquakes,Colorado Rapids,1-2,1,2
1412,2003-08-30,2003,LA Galaxy,FC Dallas,2-1,2,1
1413,2003-08-30,2003,New England Revolution,Chicago Fire,5-1,5,1
1414,2003-08-31,2003,Columbus Crew,Sporting Kansas City,1-0,1,0
1415,2003-09-06,2003,Chicago Fire,Columbus Crew,1-1,1,1
1416,2003-09-06,2003,Colorado Rapids,FC Dallas,2-1,2,1
1417,2003-09-06,2003,DC United,LA Galaxy,2-1,2,1
1418,2003-09-06,2003,Sporting Kansas City,New York Red Bulls,1-2,1,2
1419,2003-09-07,2003,San Jose Earthquakes,New England Revolution,2-1,2,1
1420,2003-09-13,2003,Colorado Rapids,Sporting Kansas City,1-0,1,0
1421,2003-09-13,2003,Columbus Crew,FC Dallas,3-2,3,2
1422,2003-09-13,2003,DC United,San Jose Earthquakes,2-1,2,1
1423,2003-09-13,2003,LA Galaxy,Chicago Fire,0-2,0,2
1424,2003-09-13,2003,New York Red Bulls,New England Revolution,1-2,1,2
1425,2003-09-18,2003,New England Revolution,Colorado Rapids,0-0,0,0
1426,2003-09-20,2003,FC Dallas,Chicago Fire,2-0,2,0
1427,2003-09-20,2003,LA Galaxy,DC United,1-0,1,0
1428,2003-09-20,2003,New York Red Bulls,Columbus Crew,1-0,1,0
1429,2003-09-20,2003,Sporting Kansas City,San Jose Earthquakes,1-4,1,4
1430,2003-09-25,2003,New York Red Bulls,DC United,0-2,0,2
1431,2003-09-27,2003,San Jose Earthquakes,FC Dallas,5-2,5,2
1432,2003-09-27,2003,LA Galaxy,Sporting Kansas City,1-2,1,2
1433,2003-09-28,2003,New England Revolution,Columbus Crew,3-2,3,2
1434,2003-09-28,2003,DC United,New York Red Bulls,1-1,1,1
1435,2003-10-01,2003,Colorado Rapids,Chicago Fire,1-1,1,1
1436,2003-10-04,2003,Chicago Fire,LA Galaxy,2-0,2,0
1437,2003-10-04,2003,Columbus Crew,DC United,1-1,1,1
1438,2003-10-04,2003,FC Dallas,New England Revolution,1-4,1,4
1439,2003-10-04,2003,Sporting Kansas City,Colorado Rapids,4-2,4,2
1440,2003-10-05,2003,San Jose Earthquakes,New York Red Bulls,0-2,0,2
1441,2003-10-10,2003,Chicago Fire,Columbus Crew,2-0,2,0
1442,2003-10-10,2003,Colorado Rapids,San Jose Earthquakes,0-0,0,0
1443,2003-10-11,2003,New York Red Bulls,FC Dallas,0-0,0,0
1444,2003-10-11,2003,Sporting Kansas City,LA Galaxy,2-1,2,1
1445,2003-10-11,2003,New England Revolution,DC United,1-0,1,0
1446,2003-10-18,2003,Chicago Fire,Colorado Rapids,4-3,4,3
1447,2003-10-18,2003,LA Galaxy,San Jose Earthquakes,3-0,3,0
1448,2003-10-18,2003,New York Red Bulls,New England Revolution,1-2,1,2
1449,2003-10-18,2003,Sporting Kansas City,FC Dallas,1-0,1,0
1450,2003-10-19,2003,DC United,Columbus Crew,2-3,2,3
1451,2003-10-25,2003,DC United,Sporting Kansas City,1-1,1,1
1452,2003-10-25,2003,FC Dallas,Colorado Rapids,4-3,4,3
1453,2003-10-25,2003,San Jose Earthquakes,LA Galaxy,1-1,1,1
1454,2003-10-25,2003,New England Revolution,New York Red Bulls,5-2,5,2
1455,2003-10-26,2003,Columbus Crew,Chicago Fire,6-2,6,2
1456,2003-11-01,2003,DC United,Chicago Fire,0-2,0,2
1457,2003-11-01,2003,LA Galaxy,San Jose Earthquakes,2-0,2,0
1458,2003-11-01,2003,New York Red Bulls,New England Revolution,0-2,0,2
1459,2003-11-04,2003,Colorado Rapids,Sporting Kansas City,1-1,1,1
1460,2003-11-08,2003,Sporting Kansas City,Colorado Rapids,2-0,2,0
1461,2003-11-09,2003,San Jose Earthquakes,LA Galaxy,4-2,4,2
1462,2003-11-09,2003,New England Revolution,New York Red Bulls,1-1,1,1
1463,2003-11-09,2003,Chicago Fire,DC United,2-0,2,0
1464,2003-11-14,2003,Chicago Fire,New England Revolution,0-0,0,0
1465,2003-11-15,2003,San Jose Earthquakes,Sporting Kansas City,3-2,3,2
1466,2003-11-23,2003,Chicago Fire,San Jose Earthquakes,2-4,2,4
1467,2004-04-03,2004,Columbus Crew,New York Red Bulls,1-3,1,3
1468,2004-04-03,2004,FC Dallas,Colorado Rapids,1-1,1,1
1469,2004-04-03,2004,LA Galaxy,New England Revolution,3-2,3,2
1470,2004-04-03,2004,Sporting Kansas City,Chicago Fire,0-0,0,0
1471,2004-04-03,2004,DC United,San Jose Earthquakes,2-1,2,1
1472,2004-04-10,2004,LA Galaxy,DC United,1-1,1,1
1473,2004-04-10,2004,San Jose Earthquakes,Chicago Fire,0-0,0,0
1474,2004-04-17,2004,Chicago Fire,FC Dallas,0-2,0,2
1475,2004-04-17,2004,Colorado Rapids,LA Galaxy,1-1,1,1
1476,2004-04-17,2004,New England Revolution,San Jose Earthquakes,1-3,1,3
1477,2004-04-17,2004,Sporting Kansas City,Columbus Crew,1-0,1,0
1478,2004-04-17,2004,New York Red Bulls,DC United,3-2,3,2
1479,2004-04-24,2004,Colorado Rapids,San Jose Earthquakes,1-0,1,0
1480,2004-04-24,2004,FC Dallas,Sporting Kansas City,1-0,1,0
1481,2004-04-24,2004,LA Galaxy,Columbus Crew,2-0,2,0
1482,2004-04-24,2004,DC United,Chicago Fire,0-1,0,1
1483,2004-04-25,2004,New York Red Bulls,New England Revolution,1-1,1,1
1484,2004-05-01,2004,Chicago Fire,New York Red Bulls,3-0,3,0
1485,2004-05-01,2004,Columbus Crew,FC Dallas,0-0,0,0
1486,2004-05-01,2004,New England Revolution,LA Galaxy,2-1,2,1
1487,2004-05-01,2004,Sporting Kansas City,Colorado Rapids,2-0,2,0
1488,2004-05-01,2004,San Jose Earthquakes,DC United,1-1,1,1
1489,2004-05-07,2004,Colorado Rapids,New England Revolution,0-0,0,0
1490,2004-05-08,2004,DC United,Columbus Crew,1-1,1,1
1491,2004-05-08,2004,San Jose Earthquakes,New York Red Bulls,5-5,5,5
1492,2004-05-08,2004,Sporting Kansas City,Chicago Fire,2-2,2,2
1493,2004-05-08,2004,FC Dallas,LA Galaxy,1-3,1,3
1494,2004-05-15,2004,DC United,Sporting Kansas City,1-0,1,0
1495,2004-05-15,2004,FC Dallas,San Jose Earthquakes,1-2,1,2
1496,2004-05-15,2004,LA Galaxy,Colorado Rapids,1-1,1,1
1497,2004-05-15,2004,New York Red Bulls,Chicago Fire,1-1,1,1
1498,2004-05-15,2004,Columbus Crew,New England Revolution,1-0,1,0
1499,2004-05-19,2004,DC United,LA Galaxy,2-4,2,4
1500,2004-05-22,2004,Colorado Rapids,DC United,2-1,2,1
1501,2004-05-22,2004,San Jose Earthquakes,LA Galaxy,4-2,4,2
1502,2004-05-22,2004,Sporting Kansas City,FC Dallas,2-0,2,0
1503,2004-05-22,2004,New England Revolution,New York Red Bulls,1-1,1,1
1504,2004-05-23,2004,Chicago Fire,Columbus Crew,1-3,1,3
1505,2004-05-29,2004,Chicago Fire,Colorado Rapids,1-0,1,0
1506,2004-05-29,2004,Columbus Crew,San Jose Earthquakes,1-0,1,0
1507,2004-05-29,2004,LA Galaxy,FC Dallas,4-1,4,1
1508,2004-05-29,2004,New England Revolution,DC United,0-1,0,1
1509,2004-05-30,2004,New York Red Bulls,Sporting Kansas City,1-0,1,0
1510,2004-06-02,2004,Sporting Kansas City,New England Revolution,2-3,2,3
1511,2004-06-05,2004,LA Galaxy,Sporting Kansas City,1-2,1,2
1512,2004-06-05,2004,New York Red Bulls,FC Dallas,0-2,0,2
1513,2004-06-05,2004,Chicago Fire,DC United,3-0,3,0
1514,2004-06-06,2004,New England Revolution,Columbus Crew,1-2,1,2
1515,2004-06-09,2004,Colorado Rapids,Sporting Kansas City,0-1,0,1
1516,2004-06-12,2004,Columbus Crew,Sporting Kansas City,2-2,2,2
1517,2004-06-12,2004,DC United,Colorado Rapids,0-0,0,0
1518,2004-06-12,2004,FC Dallas,New England Revolution,3-1,3,1
1519,2004-06-12,2004,San Jose Earthquakes,New York Red Bulls,3-1,3,1
1520,2004-06-12,2004,LA Galaxy,Chicago Fire,3-2,3,2
1521,2004-06-19,2004,Chicago Fire,San Jose Earthquakes,1-1,1,1
1522,2004-06-19,2004,Colorado Rapids,FC Dallas,1-1,1,1
1523,2004-06-19,2004,DC United,Columbus Crew,3-1,3,1
1524,2004-06-19,2004,New England Revolution,Sporting Kansas City,1-3,1,3
1525,2004-06-19,2004,New York Red Bulls,LA Galaxy,2-1,2,1
1526,2004-06-23,2004,LA Galaxy,New York Red Bulls,0-3,0,3
1527,2004-06-26,2004,Columbus Crew,Colorado Rapids,1-2,1,2
1528,2004-06-26,2004,San Jose Earthquakes,Sporting Kansas City,1-1,1,1
1529,2004-06-26,2004,New England Revolution,New York Red Bulls,2-1,2,1
1530,2004-06-26,2004,FC Dallas,DC United,1-1,1,1
1531,2004-06-27,2004,Chicago Fire,LA Galaxy,0-1,0,1
1532,2004-06-30,2004,New York Red Bulls,Colorado Rapids,2-3,2,3
1533,2004-07-03,2004,Columbus Crew,Chicago Fire,2-0,2,0
1534,2004-07-03,2004,Sporting Kansas City,FC Dallas,5-1,5,1
1535,2004-07-03,2004,DC United,New York Red Bulls,6-2,6,2
1536,2004-07-04,2004,Colorado Rapids,New England Revolution,1-0,1,0
1537,2004-07-04,2004,LA Galaxy,San Jose Earthquakes,2-1,2,1
1538,2004-07-07,2004,San Jose Earthquakes,FC Dallas,1-2,1,2
1539,2004-07-10,2004,FC Dallas,Columbus Crew,0-0,0,0
1540,2004-07-10,2004,LA Galaxy,Colorado Rapids,2-0,2,0
1541,2004-07-10,2004,Sporting Kansas City,DC United,1-0,1,0
1542,2004-07-10,2004,New York Red Bulls,San Jose Earthquakes,2-0,2,0
1543,2004-07-11,2004,Chicago Fire,New England Revolution,1-1,1,1
1544,2004-07-14,2004,Colorado Rapids,LA Galaxy,0-0,0,0
1545,2004-07-14,2004,New England Revolution,Chicago Fire,3-1,3,1
1546,2004-07-17,2004,Chicago Fire,New York Red Bulls,1-1,1,1
1547,2004-07-17,2004,Columbus Crew,New England Revolution,1-1,1,1
1548,2004-07-17,2004,DC United,LA Galaxy,1-1,1,1
1549,2004-07-17,2004,FC Dallas,Sporting Kansas City,0-1,0,1
1550,2004-07-17,2004,San Jose Earthquakes,Colorado Rapids,3-1,3,1
1551,2004-07-24,2004,Colorado Rapids,Columbus Crew,0-0,0,0
1552,2004-07-24,2004,FC Dallas,DC United,5-1,5,1
1553,2004-07-24,2004,San Jose Earthquakes,New England Revolution,2-2,2,2
1554,2004-07-24,2004,New York Red Bulls,Chicago Fire,2-1,2,1
1555,2004-07-24,2004,Sporting Kansas City,LA Galaxy,2-2,2,2
1556,2004-07-28,2004,Colorado Rapids,Chicago Fire,2-0,2,0
1557,2004-07-28,2004,Columbus Crew,FC Dallas,2-1,2,1
1558,2004-07-28,2004,Sporting Kansas City,New York Red Bulls,1-2,1,2
1559,2004-08-07,2004,FC Dallas,Colorado Rapids,1-0,1,0
1560,2004-08-07,2004,San Jose Earthquakes,DC United,2-0,2,0
1561,2004-08-07,2004,New England Revolution,Columbus Crew,2-2,2,2
1562,2004-08-08,2004,New York Red Bulls,LA Galaxy,3-0,3,0
1563,2004-08-11,2004,Chicago Fire,San Jose Earthquakes,2-1,2,1
1564,2004-08-11,2004,DC United,Colorado Rapids,3-1,3,1
1565,2004-08-11,2004,FC Dallas,New England Revolution,0-3,0,3
1566,2004-08-14,2004,Chicago Fire,Colorado Rapids,0-3,0,3
1567,2004-08-14,2004,DC United,New England Revolution,2-2,2,2
1568,2004-08-14,2004,LA Galaxy,Columbus Crew,0-0,0,0
1569,2004-08-14,2004,Sporting Kansas City,San Jose Earthquakes,0-2,0,2
1570,2004-08-15,2004,New York Red Bulls,FC Dallas,0-1,0,1
1571,2004-08-18,2004,Columbus Crew,Sporting Kansas City,2-1,2,1
1572,2004-08-21,2004,Colorado Rapids,New York Red Bulls,1-0,1,0
1573,2004-08-21,2004,Columbus Crew,DC United,2-2,2,2
1574,2004-08-21,2004,San Jose Earthquakes,FC Dallas,3-0,3,0
1575,2004-08-21,2004,LA Galaxy,Chicago Fire,1-1,1,1
1576,2004-08-21,2004,New England Revolution,Sporting Kansas City,1-2,1,2
1577,2004-08-28,2004,FC Dallas,Chicago Fire,4-1,4,1
1578,2004-08-28,2004,San Jose Earthquakes,Colorado Rapids,0-0,0,0
1579,2004-08-28,2004,New England Revolution,DC United,0-0,0,0
1580,2004-08-29,2004,New York Red Bulls,Columbus Crew,1-1,1,1
1581,2004-09-01,2004,Chicago Fire,Sporting Kansas City,3-1,3,1
1582,2004-09-04,2004,Chicago Fire,DC United,3-1,3,1
1583,2004-09-04,2004,Colorado Rapids,FC Dallas,2-1,2,1
1584,2004-09-04,2004,Columbus Crew,LA Galaxy,3-1,3,1
1585,2004-09-04,2004,New England Revolution,San Jose Earthquakes,0-1,0,1
1586,2004-09-04,2004,Sporting Kansas City,New York Red Bulls,1-0,1,0
1587,2004-09-08,2004,San Jose Earthquakes,Columbus Crew,0-1,0,1
1588,2004-09-11,2004,Colorado Rapids,Sporting Kansas City,3-1,3,1
1589,2004-09-11,2004,LA Galaxy,San Jose Earthquakes,2-1,2,1
1590,2004-09-11,2004,New York Red Bulls,New England Revolution,3-2,3,2
1591,2004-09-11,2004,DC United,FC Dallas,3-0,3,0
1592,2004-09-18,2004,Columbus Crew,New York Red Bulls,4-2,4,2
1593,2004-09-18,2004,DC United,Chicago Fire,3-1,3,1
1594,2004-09-18,2004,FC Dallas,LA Galaxy,2-0,2,0
1595,2004-09-18,2004,New England Revolution,Colorado Rapids,6-1,6,1
1596,2004-09-18,2004,Sporting Kansas City,San Jose Earthquakes,1-0,1,0
1597,2004-09-25,2004,Chicago Fire,New England Revolution,2-0,2,0
1598,2004-09-25,2004,Columbus Crew,DC United,1-0,1,0
1599,2004-09-25,2004,FC Dallas,New York Red Bulls,0-2,0,2
1600,2004-09-25,2004,San Jose Earthquakes,LA Galaxy,0-0,0,0
1601,2004-09-25,2004,Sporting Kansas City,Colorado Rapids,1-0,1,0
1602,2004-10-02,2004,Colorado Rapids,San Jose Earthquakes,1-1,1,1
1603,2004-10-02,2004,Columbus Crew,Chicago Fire,3-3,3,3
1604,2004-10-02,2004,LA Galaxy,Sporting Kansas City,1-1,1,1
1605,2004-10-02,2004,New England Revolution,FC Dallas,2-0,2,0
1606,2004-10-02,2004,New York Red Bulls,DC United,0-1,0,1
1607,2004-10-06,2004,Chicago Fire,Columbus Crew,0-1,0,1
1608,2004-10-09,2004,DC United,New England Revolution,1-0,1,0
1609,2004-10-09,2004,San Jose Earthquakes,Sporting Kansas City,0-0,0,0
1610,2004-10-09,2004,LA Galaxy,FC Dallas,2-0,2,0
1611,2004-10-09,2004,New York Red Bulls,Columbus Crew,1-1,1,1
1612,2004-10-16,2004,Colorado Rapids,Columbus Crew,1-1,1,1
1613,2004-10-16,2004,FC Dallas,San Jose Earthquakes,2-2,2,2
1614,2004-10-16,2004,New England Revolution,Chicago Fire,2-1,2,1
1615,2004-10-16,2004,Sporting Kansas City,LA Galaxy,1-0,1,0
1616,2004-10-17,2004,DC United,New York Red Bulls,3-2,3,2
1617,2004-10-22,2004,Colorado Rapids,LA Galaxy,1-0,1,0
1618,2004-10-23,2004,New England Revolution,Columbus Crew,1-0,1,0
1619,2004-10-23,2004,New York Red Bulls,DC United,0-2,0,2
1620,2004-10-24,2004,San Jose Earthquakes,Sporting Kansas City,2-0,2,0
1621,2004-10-30,2004,DC United,New York Red Bulls,2-0,2,0
1622,2004-10-30,2004,LA Galaxy,Colorado Rapids,2-0,2,0
1623,2004-10-30,2004,Sporting Kansas City,San Jose Earthquakes,3-0,3,0
1624,2004-10-31,2004,Columbus Crew,New England Revolution,1-1,1,1
1625,2004-11-05,2004,Sporting Kansas City,LA Galaxy,2-0,2,0
1626,2004-11-06,2004,DC United,New England Revolution,3-3,3,3
1627,2004-11-14,2004,Sporting Kansas City,DC United,2-3,2,3
1628,2005-04-02,2005,CD Chivas USA,DC United,0-2,0,2
1629,2005-04-02,2005,New York Red Bulls,Real Salt Lake,0-0,0,0
1630,2005-04-02,2005,Columbus Crew,LA Galaxy,3-0,3,0
1631,2005-04-02,2005,Sporting Kansas City,Colorado Rapids,3-2,3,2
1632,2005-04-02,2005,FC Dallas,Chicago Fire,2-1,2,1
1633,2005-04-03,2005,San Jose Earthquakes,New England Revolution,2-2,2,2
1634,2005-04-09,2005,San Jose Earthquakes,CD Chivas USA,3-3,3,3
1635,2005-04-09,2005,DC United,Chicago Fire,1-1,1,1
1636,2005-04-09,2005,New England Revolution,Columbus Crew,3-0,3,0
1637,2005-04-09,2005,Colorado Rapids,FC Dallas,0-0,0,0
1638,2005-04-10,2005,LA Galaxy,Real Salt Lake,3-1,3,1
1639,2005-04-15,2005,Columbus Crew,DC United,1-0,1,0
1640,2005-04-16,2005,Real Salt Lake,Colorado Rapids,1-0,1,0
1641,2005-04-16,2005,New York Red Bulls,Sporting Kansas City,2-2,2,2
1642,2005-04-16,2005,Chicago Fire,San Jose Earthquakes,2-1,2,1
1643,2005-04-17,2005,CD Chivas USA,FC Dallas,1-3,1,3
1644,2005-04-22,2005,New York Red Bulls,Chicago Fire,0-1,0,1
1645,2005-04-23,2005,DC United,New England Revolution,3-4,3,4
1646,2005-04-23,2005,FC Dallas,Real Salt Lake,3-0,3,0
1647,2005-04-23,2005,Colorado Rapids,Columbus Crew,2-0,2,0
1648,2005-04-24,2005,LA Galaxy,CD Chivas USA,3-1,3,1
1649,2005-04-24,2005,San Jose Earthquakes,Sporting Kansas City,3-2,3,2
1650,2005-04-27,2005,Chicago Fire,New England Revolution,0-3,0,3
1651,2005-04-30,2005,Sporting Kansas City,DC United,0-0,0,0
1652,2005-04-30,2005,Columbus Crew,Chicago Fire,0-2,0,2
1653,2005-04-30,2005,New England Revolution,CD Chivas USA,1-0,1,0
1654,2005-04-30,2005,Colorado Rapids,New York Red Bulls,1-3,1,3
1655,2005-04-30,2005,Real Salt Lake,San Jose Earthquakes,2-2,2,2
1656,2005-05-01,2005,LA Galaxy,FC Dallas,2-0,2,0
1657,2005-05-07,2005,New York Red Bulls,San Jose Earthquakes,0-1,0,1
1658,2005-05-07,2005,New England Revolution,Chicago Fire,2-0,2,0
1659,2005-05-07,2005,DC United,Columbus Crew,3-1,3,1
1660,2005-05-07,2005,Sporting Kansas City,FC Dallas,3-3,3,3
1661,2005-05-08,2005,CD Chivas USA,Real Salt Lake,1-0,1,0
1662,2005-05-08,2005,LA Galaxy,Colorado Rapids,3-2,3,2
1663,2005-05-14,2005,New England Revolution,DC United,1-0,1,0
1664,2005-05-14,2005,Columbus Crew,Sporting Kansas City,0-4,0,4
1665,2005-05-14,2005,Chicago Fire,New York Red Bulls,0-3,0,3
1666,2005-05-14,2005,Colorado Rapids,CD Chivas USA,2-1,2,1
1667,2005-05-14,2005,Real Salt Lake,LA Galaxy,2-1,2,1
1668,2005-05-15,2005,San Jose Earthquakes,FC Dallas,0-0,0,0
1669,2005-05-18,2005,FC Dallas,Colorado Rapids,2-1,2,1
1670,2005-05-18,2005,Real Salt Lake,CD Chivas USA,2-0,2,0
1671,2005-05-21,2005,New York Red Bulls,New England Revolution,2-2,2,2
1672,2005-05-21,2005,Columbus Crew,Real Salt Lake,2-0,2,0
1673,2005-05-21,2005,DC United,Sporting Kansas City,3-2,3,2
1674,2005-05-21,2005,Chicago Fire,Colorado Rapids,2-1,2,1
1675,2005-05-22,2005,LA Galaxy,San Jose Earthquakes,2-1,2,1
1676,2005-05-22,2005,CD Chivas USA,FC Dallas,2-5,2,5
1677,2005-05-25,2005,Sporting Kansas City,New York Red Bulls,1-0,1,0
1678,2005-05-25,2005,Colorado Rapids,San Jose Earthquakes,0-1,0,1
1679,2005-05-26,2005,LA Galaxy,Columbus Crew,0-0,0,0
1680,2005-05-28,2005,Columbus Crew,New York Red Bulls,0-3,0,3
1681,2005-05-28,2005,DC United,FC Dallas,0-2,0,2
1682,2005-05-28,2005,New England Revolution,Colorado Rapids,0-0,0,0
1683,2005-05-28,2005,Sporting Kansas City,San Jose Earthquakes,1-0,1,0
1684,2005-05-28,2005,Real Salt Lake,Chicago Fire,0-3,0,3
1685,2005-05-29,2005,CD Chivas USA,LA Galaxy,0-2,0,2
1686,2005-05-31,2005,New York Red Bulls,Chicago Fire,2-1,2,1
1687,2005-06-02,2005,CD Chivas USA,Sporting Kansas City,1-1,1,1
1688,2005-06-04,2005,Chicago Fire,CD Chivas USA,5-2,5,2
1689,2005-06-04,2005,New England Revolution,Sporting Kansas City,1-1,1,1
1690,2005-06-05,2005,Real Salt Lake,FC Dallas,0-2,0,2
1691,2005-06-05,2005,LA Galaxy,New York Red Bulls,2-2,2,2
1692,2005-06-05,2005,San Jose Earthquakes,DC United,0-0,0,0
1693,2005-06-11,2005,Columbus Crew,Colorado Rapids,1-0,1,0
1694,2005-06-11,2005,Sporting Kansas City,New England Revolution,0-2,0,2
1695,2005-06-12,2005,LA Galaxy,Real Salt Lake,1-0,1,0
1696,2005-06-12,2005,New York Red Bulls,DC United,0-0,0,0
1697,2005-06-12,2005,Chicago Fire,FC Dallas,2-0,2,0
1698,2005-06-12,2005,CD Chivas USA,San Jose Earthquakes,1-1,1,1
1699,2005-06-15,2005,DC United,Chicago Fire,4-3,4,3
1700,2005-06-15,2005,Colorado Rapids,LA Galaxy,1-0,1,0
1701,2005-06-18,2005,Chicago Fire,Sporting Kansas City,1-1,1,1
1702,2005-06-18,2005,DC United,New England Revolution,2-0,2,0
1703,2005-06-18,2005,New York Red Bulls,Columbus Crew,3-2,3,2
1704,2005-06-18,2005,FC Dallas,LA Galaxy,1-0,1,0
1705,2005-06-19,2005,CD Chivas USA,Colorado Rapids,1-3,1,3
1706,2005-06-19,2005,San Jose Earthquakes,Real Salt Lake,3-0,3,0
1707,2005-06-22,2005,Columbus Crew,New England Revolution,1-3,1,3
1708,2005-06-22,2005,FC Dallas,CD Chivas USA,2-1,2,1
1709,2005-06-22,2005,Real Salt Lake,LA Galaxy,1-1,1,1
1710,2005-06-25,2005,New England Revolution,New York Red Bulls,4-2,4,2
1711,2005-06-25,2005,Sporting Kansas City,CD Chivas USA,3-0,3,0
1712,2005-06-25,2005,Colorado Rapids,FC Dallas,1-3,1,3
1713,2005-06-26,2005,San Jose Earthquakes,LA Galaxy,3-0,3,0
1714,2005-06-26,2005,Chicago Fire,Real Salt Lake,3-1,3,1
1715,2005-06-29,2005,Sporting Kansas City,Columbus Crew,1-1,1,1
1716,2005-06-29,2005,Chicago Fire,DC United,4-3,4,3
1717,2005-06-30,2005,San Jose Earthquakes,Colorado Rapids,1-0,1,0
1718,2005-07-02,2005,Columbus Crew,DC United,0-1,0,1
1719,2005-07-02,2005,FC Dallas,San Jose Earthquakes,2-2,2,2
1720,2005-07-03,2005,CD Chivas USA,Chicago Fire,0-1,0,1
1721,2005-07-04,2005,Real Salt Lake,New York Red Bulls,2-2,2,2
1722,2005-07-04,2005,Colorado Rapids,Sporting Kansas City,2-1,2,1
1723,2005-07-05,2005,LA Galaxy,New England Revolution,1-1,1,1
1724,2005-07-09,2005,DC United,Sporting Kansas City,0-1,0,1
1725,2005-07-09,2005,Columbus Crew,San Jose Earthquakes,1-2,1,2
1726,2005-07-09,2005,New York Red Bulls,LA Galaxy,2-1,2,1
1727,2005-07-09,2005,Chicago Fire,New England Revolution,1-0,1,0
1728,2005-07-10,2005,CD Chivas USA,Real Salt Lake,5-1,5,1
1729,2005-07-15,2005,DC United,San Jose Earthquakes,3-0,3,0
1730,2005-07-16,2005,Chicago Fire,Columbus Crew,1-1,1,1
1731,2005-07-16,2005,New England Revolution,FC Dallas,3-2,3,2
